id,title,company,location,salary,description
IND355,DevOps Engineer,Swiggy,Chennai,₹29LPA,"We are hiring a DevOps Engineer at Swiggy. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND356,Data Scientist,HCL,Mumbai,₹30LPA,"We are hiring a Data Scientist at HCL. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND357,Product Manager,Infosys,Pune,₹11LPA,"We are hiring a Product Manager at Infosys. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND358,DevOps Engineer,Flipkart,Gurugram,₹12LPA,"We are hiring a DevOps Engineer at Flipkart. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND359,DevOps Engineer,Paytm,Bangalore,₹17LPA,"We are hiring a DevOps Engineer at Paytm. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND360,Machine Learning Engineer,Paytm,Pune,₹9LPA,"We are hiring a Machine Learning Engineer at Paytm. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND361,Software Engineer,Zoho,Remote,₹19LPA,"We are hiring a Software Engineer at Zoho. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND362,Frontend Developer,Infosys,Noida,₹13LPA,"We are hiring a Frontend Developer at Infosys. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND363,Product Manager,Ola,Gurugram,₹24LPA,"We are hiring a Product Manager at Ola. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND364,Data Scientist,Tech Mahindra,Chennai,₹18LPA,"We are hiring a Data Scientist at Tech Mahindra. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND365,DevOps Engineer,Zomato,Pune,₹15LPA,"We are hiring a DevOps Engineer at Zomato. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND366,Backend Developer,HCL,Chennai,₹11LPA,"We are hiring a Backend Developer at HCL. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND367,DevOps Engineer,Zomato,Gurugram,₹24LPA,"We are hiring a DevOps Engineer at Zomato. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND368,Data Scientist,Ola,Remote,₹15LPA,"We are hiring a Data Scientist at Ola. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND369,Machine Learning Engineer,Swiggy,Chennai,₹29LPA,"We are hiring a Machine Learning Engineer at Swiggy. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND370,Data Scientist,Tech Mahindra,Gurugram,₹20LPA,"We are hiring a Data Scientist at Tech Mahindra. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND371,Product Manager,Wipro,Bangalore,₹30LPA,"We are hiring a Product Manager at Wipro. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND372,Frontend Developer,Paytm,Remote,₹30LPA,"We are hiring a Frontend Developer at Paytm. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND373,Product Manager,Freshworks,Mumbai,₹6LPA,"We are hiring a Product Manager at Freshworks. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND374,DevOps Engineer,HCL,Pune,₹13LPA,"We are hiring a DevOps Engineer at HCL. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND375,Data Scientist,Flipkart,Chennai,₹23LPA,"We are hiring a Data Scientist at Flipkart. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND376,Backend Developer,Wipro,Mumbai,₹6LPA,"We are hiring a Backend Developer at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND377,DevOps Engineer,Zoho,Mumbai,₹19LPA,"We are hiring a DevOps Engineer at Zoho. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND378,Backend Developer,Zoho,Bangalore,₹14LPA,"We are hiring a Backend Developer at Zoho. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND379,Data Scientist,TCS,Chennai,₹26LPA,"We are hiring a Data Scientist at TCS. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND380,Frontend Developer,TCS,Pune,₹29LPA,"We are hiring a Frontend Developer at TCS. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND381,Machine Learning Engineer,Infosys,Noida,₹27LPA,"We are hiring a Machine Learning Engineer at Infosys. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND382,DevOps Engineer,Tech Mahindra,Chennai,₹21LPA,"We are hiring a DevOps Engineer at Tech Mahindra. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND383,Data Scientist,HCL,Hyderabad,₹27LPA,"We are hiring a Data Scientist at HCL. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND384,Data Scientist,Wipro,Remote,₹21LPA,"We are hiring a Data Scientist at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND385,Data Scientist,Freshworks,Gurugram,₹16LPA,"We are hiring a Data Scientist at Freshworks. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND386,Product Manager,Paytm,Remote,₹23LPA,"We are hiring a Product Manager at Paytm. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND387,Software Engineer,Swiggy,Bangalore,₹8LPA,"We are hiring a Software Engineer at Swiggy. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND388,Data Scientist,Zomato,Mumbai,₹22LPA,"We are hiring a Data Scientist at Zomato. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND389,Data Scientist,Zoho,Noida,₹5LPA,"We are hiring a Data Scientist at Zoho. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND390,Machine Learning Engineer,HCL,Pune,₹19LPA,"We are hiring a Machine Learning Engineer at HCL. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND391,Frontend Developer,Infosys,Mumbai,₹20LPA,"We are hiring a Frontend Developer at Infosys. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND392,Backend Developer,TCS,Chennai,₹24LPA,"We are hiring a Backend Developer at TCS. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND393,Machine Learning Engineer,Paytm,Bangalore,₹5LPA,"We are hiring a Machine Learning Engineer at Paytm. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND394,Frontend Developer,TCS,Bangalore,₹20LPA,"We are hiring a Frontend Developer at TCS. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND395,DevOps Engineer,Zomato,Pune,₹29LPA,"We are hiring a DevOps Engineer at Zomato. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND396,Frontend Developer,Paytm,Pune,₹5LPA,"We are hiring a Frontend Developer at Paytm. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND397,Data Scientist,TCS,Noida,₹17LPA,"We are hiring a Data Scientist at TCS. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND398,DevOps Engineer,Wipro,Gurugram,₹10LPA,"We are hiring a DevOps Engineer at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND399,Data Scientist,Ola,Bangalore,₹13LPA,"We are hiring a Data Scientist at Ola. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND400,Backend Developer,Freshworks,Gurugram,₹17LPA,"We are hiring a Backend Developer at Freshworks. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND401,Data Scientist,Infosys,Bangalore,₹6LPA,"We are hiring a Data Scientist at Infosys. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND402,Product Manager,Freshworks,Chennai,₹28LPA,"We are hiring a Product Manager at Freshworks. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND403,Product Manager,HCL,Noida,₹5LPA,"We are hiring a Product Manager at HCL. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND404,Backend Developer,Freshworks,Bangalore,₹29LPA,"We are hiring a Backend Developer at Freshworks. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND405,Backend Developer,Wipro,Gurugram,₹20LPA,"We are hiring a Backend Developer at Wipro. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND406,Software Engineer,TCS,Gurugram,₹21LPA,"We are hiring a Software Engineer at TCS. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND407,DevOps Engineer,Flipkart,Noida,₹13LPA,"We are hiring a DevOps Engineer at Flipkart. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND408,Software Engineer,Freshworks,Mumbai,₹30LPA,"We are hiring a Software Engineer at Freshworks. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND409,Software Engineer,Tech Mahindra,Noida,₹14LPA,"We are hiring a Software Engineer at Tech Mahindra. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND410,Frontend Developer,HCL,Chennai,₹22LPA,"We are hiring a Frontend Developer at HCL. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND411,Frontend Developer,Infosys,Pune,₹17LPA,"We are hiring a Frontend Developer at Infosys. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND412,Machine Learning Engineer,Paytm,Noida,₹20LPA,"We are hiring a Machine Learning Engineer at Paytm. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND413,Product Manager,Ola,Hyderabad,₹6LPA,"We are hiring a Product Manager at Ola. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND414,Product Manager,Infosys,Remote,₹13LPA,"We are hiring a Product Manager at Infosys. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND415,DevOps Engineer,Zomato,Pune,₹5LPA,"We are hiring a DevOps Engineer at Zomato. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND416,Backend Developer,HCL,Mumbai,₹27LPA,"We are hiring a Backend Developer at HCL. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND417,DevOps Engineer,Swiggy,Gurugram,₹7LPA,"We are hiring a DevOps Engineer at Swiggy. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND418,DevOps Engineer,Ola,Mumbai,₹14LPA,"We are hiring a DevOps Engineer at Ola. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND419,Machine Learning Engineer,Zomato,Chennai,₹27LPA,"We are hiring a Machine Learning Engineer at Zomato. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND420,Backend Developer,Tech Mahindra,Remote,₹15LPA,"We are hiring a Backend Developer at Tech Mahindra. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND421,Software Engineer,Paytm,Mumbai,₹19LPA,"We are hiring a Software Engineer at Paytm. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND422,Product Manager,Flipkart,Mumbai,₹13LPA,"We are hiring a Product Manager at Flipkart. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND423,Frontend Developer,Tech Mahindra,Remote,₹23LPA,"We are hiring a Frontend Developer at Tech Mahindra. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND424,Frontend Developer,Infosys,Mumbai,₹6LPA,"We are hiring a Frontend Developer at Infosys. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND425,Software Engineer,HCL,Mumbai,₹13LPA,"We are hiring a Software Engineer at HCL. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND426,Machine Learning Engineer,Wipro,Gurugram,₹23LPA,"We are hiring a Machine Learning Engineer at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND427,DevOps Engineer,Tech Mahindra,Chennai,₹27LPA,"We are hiring a DevOps Engineer at Tech Mahindra. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND428,Machine Learning Engineer,HCL,Remote,₹10LPA,"We are hiring a Machine Learning Engineer at HCL. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND429,Machine Learning Engineer,Zoho,Chennai,₹28LPA,"We are hiring a Machine Learning Engineer at Zoho. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND430,Product Manager,Infosys,Pune,₹19LPA,"We are hiring a Product Manager at Infosys. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND431,Machine Learning Engineer,Zomato,Hyderabad,₹19LPA,"We are hiring a Machine Learning Engineer at Zomato. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND432,Frontend Developer,TCS,Chennai,₹21LPA,"We are hiring a Frontend Developer at TCS. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND433,Product Manager,Wipro,Bangalore,₹10LPA,"We are hiring a Product Manager at Wipro. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND434,Software Engineer,HCL,Chennai,₹22LPA,"We are hiring a Software Engineer at HCL. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND435,DevOps Engineer,Paytm,Bangalore,₹19LPA,"We are hiring a DevOps Engineer at Paytm. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND436,DevOps Engineer,Zoho,Bangalore,₹7LPA,"We are hiring a DevOps Engineer at Zoho. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND437,Product Manager,Flipkart,Gurugram,₹10LPA,"We are hiring a Product Manager at Flipkart. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND438,Machine Learning Engineer,Paytm,Mumbai,₹20LPA,"We are hiring a Machine Learning Engineer at Paytm. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND439,Data Scientist,Wipro,Bangalore,₹28LPA,"We are hiring a Data Scientist at Wipro. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND440,Frontend Developer,Ola,Chennai,₹6LPA,"We are hiring a Frontend Developer at Ola. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND441,Backend Developer,HCL,Bangalore,₹29LPA,"We are hiring a Backend Developer at HCL. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND442,Machine Learning Engineer,HCL,Remote,₹13LPA,"We are hiring a Machine Learning Engineer at HCL. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND443,Backend Developer,Ola,Bangalore,₹17LPA,"We are hiring a Backend Developer at Ola. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND444,Data Scientist,Flipkart,Noida,₹20LPA,"We are hiring a Data Scientist at Flipkart. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND445,Product Manager,Tech Mahindra,Noida,₹22LPA,"We are hiring a Product Manager at Tech Mahindra. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND446,DevOps Engineer,Wipro,Hyderabad,₹24LPA,"We are hiring a DevOps Engineer at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND447,Machine Learning Engineer,Paytm,Hyderabad,₹25LPA,"We are hiring a Machine Learning Engineer at Paytm. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND448,Software Engineer,Infosys,Mumbai,₹21LPA,"We are hiring a Software Engineer at Infosys. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND449,DevOps Engineer,Freshworks,Mumbai,₹20LPA,"We are hiring a DevOps Engineer at Freshworks. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND450,Frontend Developer,Zoho,Bangalore,₹20LPA,"We are hiring a Frontend Developer at Zoho. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND451,DevOps Engineer,Freshworks,Bangalore,₹19LPA,"We are hiring a DevOps Engineer at Freshworks. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND452,Backend Developer,Swiggy,Bangalore,₹29LPA,"We are hiring a Backend Developer at Swiggy. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND453,Backend Developer,HCL,Gurugram,₹22LPA,"We are hiring a Backend Developer at HCL. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND454,DevOps Engineer,Ola,Remote,₹24LPA,"We are hiring a DevOps Engineer at Ola. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND455,DevOps Engineer,Flipkart,Remote,₹18LPA,"We are hiring a DevOps Engineer at Flipkart. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND456,Data Scientist,Wipro,Hyderabad,₹21LPA,"We are hiring a Data Scientist at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND457,Product Manager,Wipro,Bangalore,₹18LPA,"We are hiring a Product Manager at Wipro. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND458,Software Engineer,Tech Mahindra,Gurugram,₹16LPA,"We are hiring a Software Engineer at Tech Mahindra. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND459,Product Manager,Zomato,Mumbai,₹15LPA,"We are hiring a Product Manager at Zomato. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND460,DevOps Engineer,Infosys,Chennai,₹11LPA,"We are hiring a DevOps Engineer at Infosys. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND461,Frontend Developer,Wipro,Bangalore,₹9LPA,"We are hiring a Frontend Developer at Wipro. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND462,Machine Learning Engineer,Zoho,Hyderabad,₹12LPA,"We are hiring a Machine Learning Engineer at Zoho. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND463,Machine Learning Engineer,Flipkart,Bangalore,₹14LPA,"We are hiring a Machine Learning Engineer at Flipkart. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND464,Machine Learning Engineer,Ola,Gurugram,₹26LPA,"We are hiring a Machine Learning Engineer at Ola. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND465,Backend Developer,Infosys,Bangalore,₹7LPA,"We are hiring a Backend Developer at Infosys. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND466,Software Engineer,Zoho,Pune,₹26LPA,"We are hiring a Software Engineer at Zoho. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND467,DevOps Engineer,TCS,Pune,₹6LPA,"We are hiring a DevOps Engineer at TCS. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND468,Backend Developer,TCS,Gurugram,₹28LPA,"We are hiring a Backend Developer at TCS. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND469,DevOps Engineer,HCL,Remote,₹18LPA,"We are hiring a DevOps Engineer at HCL. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND470,Frontend Developer,TCS,Bangalore,₹19LPA,"We are hiring a Frontend Developer at TCS. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND471,Product Manager,TCS,Mumbai,₹28LPA,"We are hiring a Product Manager at TCS. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND472,DevOps Engineer,Zoho,Remote,₹11LPA,"We are hiring a DevOps Engineer at Zoho. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
